accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.861084,0.5740967,-0.05908203,-12.81738,8.422852,6.225585
0.8734131,0.4581299,0.1191406,6.286621,-6.774902,8.117676
0.8602295,0.4989014,0.02636719,-5.859375,6.835937,14.95361
0.7381592,0.6143799,0.02172852,-2.563476,0.06103515,0.427246
0.7026367,0.7287598,-0.1005859,-0.1831055,-3.723144,-2.807617
0.6964111,0.5604248,0.01135254,-0.2441406,-5.004883,-10.43701
0.8217773,0.557251,-0.0871582,4.638672,-28.9917,-4.455566
1.000122,0.5339355,-0.1455078,-11.65771,-15.44189,7.8125
0.9326172,0.3922119,0.09094238,-18.98193,-0.5493164,10.49805
0.8612061,0.5201416,0.2337646,-8.056641,10.98633,10.80322
0.7825928,0.6712646,0.09814453,0.06103515,28.56445,14.22119
0.6661377,0.5947266,0.09143066,14.4043,23.13232,4.821777
0.8632813,0.6313477,-0.378418,-18.12744,-3.90625,-23.37646
break
0.8521729,0.5737305,-0.2180176,-3.479004,2.685547,-1.525879
0.817749,0.5249023,0.07446289,-12.39014,8.728027,4.699707
0.8903809,0.6564941,-0.02087402,2.075195,-2.685547,5.249023
0.8178711,0.5241699,0.08789063,1.342773,2.197266,10.98633
0.7362061,0.6134033,-0.008300781,-2.075195,3.90625,-2.13623
0.7108154,0.8101807,-0.08349609,2.258301,-3.051758,-0.1220703
0.6469727,0.6162109,-0.01098633,-21.72851,4.943848,-0.9765624
0.807251,0.7507324,-0.06884766,0.3051758,-28.62549,-13.12256
0.9768066,0.559082,-0.1340332,-20.69092,-4.943848,12.87842
0.8919678,0.331543,0.1241455,-15.99121,-10.25391,7.8125
0.8660889,0.637207,0.175415,3.90625,9.155273,5.249023
0.7299805,0.6279297,0.1179199,-0.3662109,28.62549,13.18359
0.6687012,0.640625,0.04577637,6.469726,29.66308,6.103515
0.897583,0.4476318,-0.2705078,-12.63428,-9.58252,-41.56494
0.8699951,0.7537842,-0.08496094,-43.09082,2.807617,-30.57861
break
0.8503418,0.6013184,-0.2625732,-10.31494,4.882813,-4.943848
0.8415527,0.4915771,0.1182861,-5.004883,1.525879,9.155273
0.8873291,0.6339111,-0.06530762,-3.356933,-2.441406,10.74219
0.7719727,0.5897217,0.04797363,0.5493164,-1.464844,8.483887
0.7421875,0.7443848,-0.05786133,-13.00049,5.981445,12.02392
0.6682129,0.5874023,-0.003540039,1.89209,-0.9765624,-5.798339
0.7456055,0.7635498,-0.05932617,5.676269,-11.59668,-10.92529
0.8929443,0.5812988,-0.1049805,0.8544921,-14.22119,3.723144
0.9150391,0.4315186,-0.0826416,-8.056641,-16.29639,6.16455
0.9526367,0.5084229,0.03222656,-12.39014,0.8544921,2.929687
0.8411865,0.5186768,0.1274414,-2.075195,-9.155273,3.967285
0.8178711,0.7022705,0.08544922,-3.662109,27.46582,13.24463
