accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.8459473,0.7427979,-0.4471436,1.586914,-8.728027,-0.3662109
break
0.9038086,0.5527344,0.1247559,-0.7324218,9.82666,2.685547
0.8781738,0.5806885,0.04748535,3.173828,34.24072,6.408691
0.7501221,0.6052246,0.0111084,14.34326,19.16504,5.554199
0.645752,0.6032715,-0.1868896,27.77099,-12.26807,-14.5874
0.800415,0.7508545,-0.1757813,-35.82764,-2.563476,-8.422852
0.8400879,0.5256348,-0.02783203,-20.38574,-26.18408,8.239746
0.9365234,0.4559326,0.1125488,-28.50342,4.272461,1.403808
0.8529053,0.5224609,0.3035889,5.737304,-9.338379,1.342773
0.9078369,0.6618652,0.04040527,15.8081,3.295898,7.751464
0.7930908,0.5969238,-0.04382324,1.953125,69.76318,12.26807
0.6474609,0.5634766,0.01928711,39.18457,-34.17969,-9.277344
break
0.9466553,0.3688965,0.1138916,-2.258301,-10.31494,1.89209
0.9241943,0.4620361,0.222168,5.249023,11.1084,8.300781
0.7996826,0.4718018,0.1776123,17.33398,12.08496,2.868652
0.802124,0.62146,-0.2004395,12.93945,-12.51221,-4.211426
0.7952881,0.4993896,-0.1716309,-26.67236,3.417969,-14.03808
0.9943848,0.6717529,0.02282715,-23.01025,-30.33447,7.873535
0.8867188,0.291748,0.1992188,-21.54541,-4.699707,10.31494
0.9379883,0.4519043,0.3515625,9.155273,-3.601074,-3.601074
0.8994141,0.5214844,0.1976318,4.577637,19.9585,11.65771
0.8449707,0.5848389,0.02648926,25.81787,17.15088,6.16455
0.7683105,0.5235596,-0.09033203,10.68115,10.49805,-3.295898
1.04895,0.5563965,-0.4399414,-65.85693,-4.089355,-32.2876
break
0.8215332,0.5192871,0.3937988,3.356933,23.86474,7.93457
0.7664795,0.654541,0.1003418,24.10888,14.4043,4.394531
0.8081055,0.7526855,-0.4434814,13.5498,-19.89746,-10.92529
0.9105225,0.7476807,-0.03955078,-22.76611,-17.33398,-0.793457
0.8508301,0.3120117,0.1948242,-17.08984,-30.45654,13.48877
0.911377,0.4420166,0.3474121,4.272461,4.516602,5.92041
0.8935547,0.5334473,0.1533203,16.96777,3.173828,8.483887
0.810791,0.5793457,0.1343994,9.765625,21.54541,17.02881
0.7559814,0.5788574,-0.09765625,22.09472,36.86523,7.751464
0.9832764,0.381958,-0.324585,-36.8042,12.87842,-53.22265
break
0.9267578,0.4418945,0.1335449,-15.68603,0.6713867,3.845215
0.866333,0.4639893,0.3464355,1.037598,20.50781,8.911133
0.7666016,0.5499268,0.1550293,25.75683,2.13623,3.173828
0.7387695,0.6713867,-0.3773193,10.68115,-16.41846,-15.99121
0.8171387,0.5314941,0.03710938,-38.81836,-0.2441406,-10.31494
0.9038086,0.4814453,0.1595459,-26.85547,-17.33398,11.59668
0.9492188,0.3031006,0.1813965,-17.51709,-5.981445,-4.516602
0.8829346,0.50354,0.159668,16.17432,36.13281,16.05225
0.7268066,0.4959717,0.09631348,23.31543,23.4375,6.04248
0.9587402,0.5739746,-0.5275879,-40.34423,0.3662109,-60.05859
break
0.868042,0.3045654,0.2614746,-5.676269,1.464844,11.47461
0.9400635,0.4954834,0.1418457,1.464844,15.8081,7.995605
0.7768555,0.4873047,0.28479,18.37158,26.7334,5.249023
0.6387939,0.6413574,-0.2749023,31.67724,-24.4751,-16.54053
0.8901367,0.868042,-0.5185547,-54.80957,29.78515,-1.464844
0.7926025,0.4107666,0.1362305,-28.62549,-44.98291,5.981445
0.9753418,0.4189453,0.2078857,-32.34863,15.8081,7.568359
0.8909912,0.3599854,0.3688965,11.96289,-11.96289,3.479004
0.8884277,0.6159668,0.08068848,4.272461,34.5459,17.63916
0.7954102,0.5888672,-0.0333252,22.58301,20.26367,11.53564
0.8758545,0.6994629,-0.5533447,-46.56982,23.01025,-13.18359
break
0.9637451,0.4720459,0.1547852,-7.507324,8.911133,6.16455
0.8792725,0.4454346,0.3388672,4.394531,17.7002,10.37598
0.7322998,0.5861816,0.06494141,26.42822,4.516602,5.92041
0.7313232,0.6889648,-0.3758545,8.239746,-9.58252,-11.65771
0.7630615,0.7087402,0.02722168,-43.94531,7.324218,-9.460449
1.008057,0.5211182,-0.04748535,-16.72363,-42.60254,7.202148
0.9229736,0.3303223,0.2557373,-26.79443,4.699707,14.77051
0.8894043,0.4449463,0.2993164,8.361816,-6.469726,1.89209
0.9171143,0.6480713,0.06140137,7.507324,24.78027,24.6582
0.7563477,0.5192871,0.02624512,6.347656,69.03076,18.73779
break
0.9661865,0.4019775,0.03356934,-15.68603,9.460449,10.86426
0.8509521,0.4219971,0.3237305,-12.08496,20.32471,7.568359
0.7485352,0.5930176,0.0078125,20.56885,-3.356933,-3.417969
0.8431396,0.8085938,-0.5338135,10.25391,-13.5498,-18.9209
0.9177246,0.6573486,-0.07836914,-41.62597,-0.9155272,-4.516602
0.9030762,0.3145752,0.1496582,-8.422852,-32.10449,5.310058
1.019897,0.5001221,0.0904541,-10.86426,4.882813,5.126953
0.9215088,0.4603271,0.2047119,5.981445,2.13623,13.24463
0.8986816,0.4857178,0.1307373,19.28711,14.52637,16.41846
0.7736816,0.5725098,-0.07507324,3.234863,14.64844,15.38086
0.8995361,0.6210938,-0.3122559,-35.70557,1.342773,-9.765625
break
0.9296875,0.4876709,0.1577148,-7.629394,16.11328,8.911133
0.7440186,0.5279541,0.1586914,18.18848,1.403808,2.13623
0.7144775,0.7246094,-0.2286377,-0.6103516,2.563476,-2.807617
0.7947998,0.5161133,-0.1541748,-30.57861,-3.051758,-27.22168
0.9290771,0.6190186,0.1217041,-26.18408,-14.09912,6.652832
0.9471436,0.3448486,0.03234863,-8.239746,-14.16016,6.652832
0.9324951,0.4753418,0.274292,-4.089355,5.004883,7.93457
0.9031982,0.4688721,0.1271973,8.666992,-0.9765624,8.850098
0.8280029,0.6113281,0.0546875,-6.408691,43.15185,23.13232
0.7519531,0.4645996,0.01879883,-0.427246,1.89209,-9.70459
break
0.9256592,0.4321289,0.008178711,-9.094238,-6.347656,3.173828
0.9171143,0.5753174,0.1008301,-10.86426,9.155273,4.638672
0.8845215,0.5251465,0.1608887,-2.075195,16.23535,7.690429
0.7174072,0.5762939,0.02893066,21.85058,7.629394,0.4882812
0.7818604,0.7385254,-0.5306396,12.39014,-17.33398,-17.7002
0.8392334,0.6549072,-0.1291504,-43.94531,0.8544921,-7.629394
0.9008789,0.4381104,0.1206055,-21.30127,-24.16992,12.87842
0.9412842,0.3566895,0.2406006,-10.74219,2.868652,-2.502441
0.8973389,0.4923096,0.255127,3.90625,1.342773,2.746582
0.8934326,0.5765381,0.1226807,7.385253,14.95361,11.04736
0.739624,0.6619873,-0.0411377,-2.258301,35.46143,8.789063
0.9642334,0.4775391,-0.2993164,-57.98339,3.112793,-40.16113
break
0.9051514,0.4307861,0.1503906,-16.60156,10.86426,1.098633
0.8470459,0.5963135,0.28479,7.141113,8.239746,5.249023
0.7347412,0.6269531,0.04223633,12.69531,14.03808,1.037598
0.7275391,0.727417,-0.2160645,11.41357,-9.58252,-13.30566
0.7927246,0.5653076,-0.1069336,-16.90674,-15.13672,-7.873535
0.9074707,0.4720459,0.05529785,-29.35791,-18.55469,8.483887
0.9486084,0.3640137,0.1967773,-16.6626,2.075195,4.02832
0.9373779,0.4876709,0.2215576,3.540039,0.4882812,3.417969
0.8352051,0.5725098,0.2283936,0.06103515,32.4707,15.68603
0.744751,0.6043701,0.05810547,16.6626,14.34326,6.591796
break
0.9243164,0.4578857,0.1928711,-16.54053,8.972168,4.516602
0.8723145,0.5512695,0.2537842,3.417969,17.8833,3.173828
0.8000488,0.8496094,-0.3974609,-32.71484,6.774902,-7.202148
0.8154297,0.5227051,0.05505371,-21.1792,-35.46143,-1.403808
0.934082,0.4854736,0.1425781,-23.07129,12.08496,9.94873
0.8712158,0.3605957,0.2930908,3.90625,-11.1084,-3.417969
0.9056396,0.6462402,0.09216309,0.427246,9.033203,2.929687
0.7873535,0.6340332,0.1610107,7.93457,29.11377,10.55908
0.7493896,0.7039795,-0.1459961,4.760742,15.44189,3.90625
0.9371338,0.4952393,-0.2810059,-54.01611,19.59229,-48.58398
break
0.8861084,0.4742432,0.06750488,-18.31055,-7.324218,6.16455
0.8704834,0.467041,0.06774902,-19.9585,2.075195,-0.7324218
0.8614502,0.5603027,0.3094482,-7.202148,10.00977,1.647949
0.7670898,0.543457,0.1589355,7.324218,26.30615,6.591796
0.6090088,0.7175293,-0.1142578,38.94043,-17.45605,-13.3667
0.8388672,0.8806152,-0.6459961,-23.01025,7.202148,-8.544922
0.793457,0.5964355,0.09777832,-30.33447,-26.18408,8.239746
0.9394531,0.4897461,0.03063965,-29.05273,4.760742,1.647949
0.8308105,0.4046631,0.4858398,3.784179,-12.08496,-0.3051758
0.8928223,0.6057129,0.1082764,8.544922,1.281738,9.460449
0.7961426,0.6199951,0.1140137,6.469726,48.15673,11.71875
0.6369629,0.6916504,0.02539063,23.19336,2.075195,0.7324218
break
0.9024658,0.4749756,0.1048584,-14.95361,-1.708984,5.187988
0.8565674,0.5091553,0.2828369,-6.530761,13.85498,-0.9765624
0.7956543,0.7028809,0.09741211,13.12256,18.67676,11.2915
0.6049805,0.5584717,-0.03796387,19.40918,-4.394531,-8.850098
0.7501221,0.7441406,-0.4781494,-10.0708,-6.225585,-19.77539
0.9223633,0.7235107,-0.1003418,-28.07617,-28.80859,-2.929687
0.9320068,0.4586182,-0.01208496,-29.66308,-14.52637,9.643555
0.9083252,0.4293213,0.3615723,-16.35742,0.5493164,-4.455566
0.9140625,0.6679688,0.1922607,4.211426,7.507324,2.746582
0.6397705,0.5556641,0.2640381,0.8544921,65.85693,18.43262
0.7105713,0.7978516,-0.3092041,11.90185,-36.43799,-16.05225
break
0.9099121,0.6005859,0.1694336,-14.89258,10.13183,-4.02832
0.8372803,0.5528564,0.2625732,3.662109,29.1748,10.0708
0.6008301,0.5780029,0.1904297,36.25488,-7.93457,-8.117676
0.7696533,0.9315186,-0.7244873,-13.67187,4.211426,-16.23535
0.755249,0.6815186,0.05432129,-26.85547,-25.63476,-14.4043
0.9669189,0.6394043,-0.03894043,-26.30615,-11.2915,23.13232
0.8522949,0.2788086,0.3382568,-18.00537,8.056641,2.502441
0.887085,0.5997314,0.3088379,13.5498,-11.65771,3.540039
0.8172607,0.6502686,0.01879883,5.187988,16.11328,15.19775
0.6536865,0.6387939,0.04101563,6.530761,47.85156,4.943848
break
0.8724365,0.3630371,0.2177734,-8.056641,-9.82666,4.638672
0.8912354,0.5936279,0.1254883,2.990722,6.469726,2.380371
0.7647705,0.6411133,0.2521973,7.263183,28.32031,9.033203
0.6253662,0.621582,0.04016113,22.70508,-1.159668,-5.126953
0.762085,0.7388916,-0.5006104,-12.39014,-1.342773,-18.9209
0.8649902,0.7255859,0.128418,-30.45654,-12.63428,6.04248
0.8631592,0.3905029,0.04870605,-15.19775,-29.90722,2.13623
0.8691406,0.5166016,0.342041,-5.187988,8.483887,5.126953
0.8522949,0.4963379,0.244873,10.37598,11.96289,9.094238
0.7817383,0.612915,0.1303711,0.6713867,51.14746,14.89258
0.6945801,0.7103271,-0.03625488,-4.638672,9.765625,-0.793457
break
0.8723145,0.4228516,0.1746826,-18.18848,-6.286621,10.19287
0.9354248,0.4934082,0.05029297,-16.41846,1.831055,3.479004
0.8052979,0.480957,0.5183105,-3.173828,13.12256,12.3291
0.8070068,0.671875,0.05773926,16.35742,10.43701,10.25391
0.7203369,0.5690918,-0.09912109,8.239746,-2.502441,-11.41357
0.8345947,0.637085,0.07092285,-22.64404,-13.00049,-15.93017
0.9476318,0.5391846,0.1601563,-22.58301,-8.544922,14.28223
0.8908691,0.298584,0.2755127,-4.333496,0.8544921,0.7324218
0.8946533,0.4890137,0.3359375,3.234863,-4.882813,5.065917
0.8931885,0.5565186,0.1732178,10.92529,16.78467,15.50293
0.7310791,0.5253906,0.2495117,10.00977,25.63476,15.93017
0.8034668,0.6831055,-0.295166,-0.5493164,-20.62988,-18.37158
break
0.8588867,0.3572998,0.2366943,-8.483887,-5.065917,6.896972
0.9018555,0.5144043,0.2304688,-3.479004,2.563476,2.868652
0.7310791,0.4788818,0.4160156,12.26807,22.15576,9.155273
0.72229,0.6665039,-0.1221924,20.38574,-14.34326,-7.263183
0.8575439,0.7408447,-0.3348389,-19.104,8.483887,-11.41357
0.8901367,0.5117188,0.1900635,-20.81299,-19.53125,1.403808
0.8916016,0.4262695,0.2629395,7.446289,-6.469726,-3.967285
0.9135742,0.5708008,0.1152344,3.845215,7.690429,9.155273
0.8182373,0.5238037,0.1484375,8.605957,27.77099,14.4043
0.7811279,0.6365967,0.03747559,12.51221,8.850098,-5.310058
break
0.8809814,0.4665527,0.2996826,-10.74219,10.0708,-0.1831055
0.7526855,0.5212402,0.3736572,4.821777,20.69092,5.615234
0.7559814,0.7094727,-0.04345703,21.05713,7.141113,-3.967285
0.7935791,0.8516846,-0.2467041,5.065917,-5.126953,-12.75635
0.8283691,0.6292725,-0.04443359,-16.35742,-33.87451,-9.399414
0.8879395,0.46521,0.07971191,-30.02929,-16.90674,9.338379
0.7978516,0.2178955,0.5578613,-6.347656,-1.586914,-0.3662109
0.9190674,0.6298828,0.1724854,10.68115,-0.1220703,3.723144
0.7971191,0.5614014,0.2092285,0.06103515,25.8789,14.28223
0.7683105,0.6265869,0.1677246,25.02441,19.28711,7.568359
0.8787842,0.6777344,-0.2841797,-22.88818,5.615234,-15.99121
break
0.8005371,0.5075684,0.3063965,-2.807617,27.40478,12.20703
0.7126465,0.6107178,0.1385498,27.83203,21.78955,7.629394
0.7442627,0.6568604,-0.4399414,22.76611,-19.40918,-19.34814
0.8144531,0.6710205,0.02294922,-41.19873,-7.446289,-7.751464
0.8602295,0.5195313,0.0904541,-22.58301,-29.41894,5.859375
0.8707275,0.3857422,0.378418,-24.35303,4.638672,0.4882812
0.8765869,0.5532227,0.3261719,5.798339,-2.685547,-0.6103516
0.817627,0.6407471,0.2093506,8.239746,14.46533,9.887695
0.7180176,0.6488037,0.06896973,21.05713,30.02929,6.347656
break
0.8227539,0.5784912,0.3334961,3.662109,15.56396,10.31494
0.7445068,0.6650391,0.05822754,25.51269,5.92041,3.051758
0.710083,0.6755371,-0.2640381,13.00049,-20.50781,-17.82227
0.8161621,0.7185059,-0.1107178,-25.81787,-18.43262,-21.91162
0.9481201,0.5837402,0.1142578,-21.60644,-27.89306,5.981445
0.8946533,0.4594727,0.2071533,-18.79883,-0.3662109,-1.525879
0.8496094,0.5540771,0.3752441,6.225585,0.3662109,2.441406
0.7873535,0.6011963,0.2346191,4.333496,44.55566,21.91162
0.7219238,0.7252197,-0.1622314,34.17969,-23.37646,-13.12256
break
0.8499756,0.5869141,0.2606201,9.399414,19.53125,7.995605
0.6700439,0.6043701,0.246582,20.50781,15.74707,4.882813
0.6608887,0.7191162,-0.2724609,24.53613,-14.70947,-17.15088
0.7476807,0.8282471,-0.1352539,-31.86035,6.347656,-16.05225
0.8812256,0.6081543,-0.03076172,-20.38574,-35.88867,8.361816
0.8602295,0.3311768,0.324585,-33.56934,5.798339,3.356933
0.8665771,0.5061035,0.4672852,4.577637,-7.751464,-5.859375
0.8757324,0.6292725,0.08850098,9.82666,20.99609,13.73291
0.6019287,0.4793701,0.4667969,11.84082,40.58838,9.460449
break
0.9569092,0.4464111,0.09936523,-10.49805,-9.82666,3.784179
0.8951416,0.4212646,0.3580322,-7.141113,22.21679,5.981445
0.8023682,0.5133057,0.2872314,23.80371,18.31055,11.71875
0.7198486,0.6474609,-0.08508301,17.45605,0.8544921,-0.06103515
0.737915,0.847168,-0.3378906,-9.521484,-6.713867,-26.06201
0.90271,0.8085938,0.04821777,-31.06689,-17.08984,-5.065917
0.8658447,0.3092041,0.2247314,-17.76123,-15.31982,10.68115
0.911377,0.473877,0.2976074,-12.02392,8.850098,-4.699707
0.9284668,0.5887451,0.2127686,7.202148,15.07568,7.751464
0.8150635,0.6374512,-0.02026367,1.831055,62.37793,23.25439
0.6779785,0.5178223,0.1782227,-5.126953,-3.112793,-14.52637
break
0.9118652,0.4093018,0.1282959,-12.3291,-5.004883,3.356933
0.8637695,0.461792,0.3322754,-6.04248,22.52197,5.432128
0.7454834,0.6607666,0.2298584,28.93066,7.263183,3.662109
0.6298828,0.6940918,-0.2138672,24.23096,-14.83154,-14.03808
0.8253174,0.7922363,-0.1712646,-32.77588,-2.746582,-20.75195
0.8071289,0.3930664,0.2424316,-33.3252,-37.96387,15.74707
0.9317627,0.411499,0.1651611,-29.84619,1.89209,3.356933
0.847168,0.4018555,0.5450439,7.995605,-1.953125,8.483887
0.8948975,0.5703125,0.1904297,9.765625,24.23096,15.93017
0.7510986,0.6082764,-0.01879883,19.9585,38.51318,12.87842
break
0.7813721,0.4558105,0.4350586,14.34326,30.51758,12.75635
0.6396484,0.6900635,0.0369873,42.35839,-16.8457,-7.751464
0.7938232,0.8153076,-0.3234863,-33.87451,4.638672,-6.530761
0.829834,0.6168213,0.1461182,-27.83203,-34.60693,3.356933
0.9173584,0.3824463,0.1491699,-24.96338,-15.50293,4.02832
0.8588867,0.5552979,0.4735107,-2.929687,1.403808,-0.9155272
0.7335205,0.6130371,0.07995605,27.34375,39.61182,8.178711
break
0.9080811,0.583374,0.2067871,-9.277344,16.41846,6.286621
0.6601563,0.5012207,0.4432373,19.22607,13.42773,3.723144
0.6694336,0.7406006,-0.2626953,24.96338,-21.1792,-13.24463
0.7070313,0.6079102,-0.0670166,-36.56006,6.408691,-9.460449
0.8599854,0.6424561,0.112915,-19.89746,-23.13232,9.216309
0.8310547,0.3079834,0.3309326,-15.74707,-5.92041,5.004883
0.9008789,0.5316162,0.295166,7.202148,-12.39014,-3.662109
0.7823486,0.5836182,0.2716064,6.408691,30.57861,16.41846
0.7348633,0.7355957,-0.03991699,17.76123,16.47949,8.239746
0.8928223,0.6921387,-0.3597412,-62.13379,22.27783,-17.08984
break
0.8146973,0.5344238,0.30896,10.55908,29.35791,6.347656
0.6640625,0.7233887,0.0645752,18.12744,-2.197266,-1.708984
0.7895508,0.8842773,-0.4552002,-6.530761,-6.16455,-12.63428
0.817627,0.6362305,0.1938477,-23.13232,-26.67236,-19.104
0.9726563,0.6461182,-0.1824951,-23.92578,-25.02441,0.6103516
0.8479004,0.3187256,0.4768066,-23.31543,3.662109,10.0708
0.9140625,0.5214844,0.2608643,9.094238,1.89209,6.896972
0.8320313,0.5610352,0.2441406,13.18359,23.01025,9.216309
0.6459961,0.637085,0.2435303,4.760742,23.13232,15.625
0.8580322,0.7954102,-0.414917,1.89209,-19.28711,-5.187988
break
0.8165283,0.5537109,0.2990723,4.333496,17.57813,8.300781
0.7369385,0.7857666,-0.07849121,20.01953,7.141113,9.338379
0.6723633,0.7468262,-0.2064209,11.90185,-10.13183,-9.460449
0.7697754,0.763916,-0.102417,-27.22168,-10.98633,-16.6626
0.8360596,0.4949951,0.09606934,-18.06641,-27.64892,17.27295
0.9136963,0.368042,0.2454834,-15.38086,0.1831055,0.1831055
0.8962402,0.5941162,0.302124,10.37598,4.943848,9.94873
0.8182373,0.6361084,0.105957,3.295898,32.71484,17.82227
0.6485596,0.6330566,0.2089844,2.13623,25.93994,10.62012
break
0.9432373,0.282959,0.2150879,-5.126953,-0.9765624,6.835937
0.8464355,0.4094238,0.324585,6.713867,20.99609,8.544922
0.7088623,0.619873,-0.1121826,22.15576,-11.59668,-11.84082
0.7564697,0.7194824,-0.5020752,-25.26855,1.098633,-24.59717
0.977417,0.6706543,0.06323242,-39.12354,-22.09472,0.7324218
0.9404297,0.3337402,0.1374512,-20.69092,2.01416,15.93017
0.918335,0.4031982,0.314209,4.943848,6.835937,4.699707
0.8603516,0.6070557,0.1553955,17.02881,27.22168,21.11816
0.7801514,0.5183105,-0.01074219,20.99609,11.59668,3.662109
1.091797,0.4093018,-0.3413086,-38.26904,18.00537,-45.34912
break
0.9384766,0.3387451,0.3012695,-12.146,6.958007,0.8544921
0.8522949,0.6002197,0.3500977,7.202148,19.59229,12.51221
0.6151123,0.5712891,0.2305908,34.5459,17.63916,-4.760742
0.8145752,0.871582,-0.6625977,23.98681,-33.02002,-22.46094
0.8668213,0.5928955,-0.02966309,-39.61182,-14.64844,5.310058
1.074585,0.3345947,0.05371094,-23.31543,-20.62988,8.850098
0.8527832,0.2983398,0.592041,8.789063,-0.6103516,7.507324
0.8951416,0.5440674,0.09936523,34.66797,4.333496,8.483887
0.7580566,0.5706787,-0.06811523,22.76611,26.67236,7.385253
0.9197998,0.5848389,-0.2825928,-22.15576,34.17969,-18.31055
break
0.9173584,0.4169922,0.2615967,-7.629394,12.57324,4.211426
0.8212891,0.5506592,0.2977295,12.3291,22.27783,7.263183
0.6650391,0.7288818,-0.1965332,31.4331,-9.58252,-4.943848
0.7307129,0.7490234,-0.3892822,-25.32959,-8.178711,-14.34326
0.9349365,0.7094727,0.02001953,-29.35791,-29.35791,4.150391
