accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.7104492,0.6390381,-0.06140137,-20.81299,-19.40918,3.173828
0.8417969,0.7015381,0.1363525,-17.82227,-10.74219,-10.80322
0.8900146,0.5075684,0.2319336,9.216309,-3.173828,-0.427246
0.9370117,0.385498,0.1619873,16.41846,16.41846,-8.789063
0.9471436,0.4263916,0.1154785,23.01025,13.3667,-0.3051758
0.8660889,0.4655762,-0.2286377,11.35254,3.784179,-0.6713867
0.8740234,0.6604004,-0.2794189,-4.394531,13.79394,-4.211426
break
0.8271484,0.6820068,-0.1363525,4.333496,-2.319336,16.17432
0.7626953,0.6523438,-0.08972168,-21.66748,2.380371,21.72851
0.6773682,0.6846924,0.007568359,-9.399414,-20.38574,2.380371
0.729248,0.6987305,-0.06201172,-12.146,-33.75244,-7.629394
0.8406982,0.5917969,0.1173096,-10.25391,-12.39014,-7.263183
0.8768311,0.4903564,0.3066406,1.525879,12.45117,-8.728027
1.002319,0.4083252,0.1705322,27.9541,16.35742,2.01416
0.8018799,0.350708,0.1641846,29.47998,23.68164,-2.685547
0.9261475,0.7314453,-0.5216064,23.74267,-11.65771,-13.67187
break
0.8310547,0.5639648,-0.02478027,6.591796,-0.3051758,9.216309
0.776001,0.6798096,-0.1514893,-12.3291,-3.662109,14.70947
0.7280273,0.7229004,-0.1431885,-21.05713,-20.08056,11.1084
0.7076416,0.6190186,0.04187012,-18.67676,-21.24023,-0.7324218
0.8592529,0.6381836,0.1567383,-1.281738,-17.51709,-8.483887
0.9549561,0.4586182,0.06860352,14.16016,4.821777,-0.1220703
0.9692383,0.329834,0.2446289,2.502441,39.91699,4.333496
0.8110352,0.3952637,0.06445313,25.51269,9.58252,-9.521484
0.9022217,0.6499023,-0.4672852,-6.286621,-11.1084,-22.15576
0.9538574,0.4818115,-0.104248,-41.3208,28.74756,-97.65624
0.7191162,0.7387695,-0.005981445,-39.12354,11.23047,-14.70947
break
0.8481445,0.7269287,-0.09240723,-2.929687,-0.427246,17.57813
0.7407227,0.6256104,-0.04077148,-6.408691,-1.464844,15.13672
0.6148682,0.6199951,0.01635742,-18.61572,-18.24951,7.751464
0.7675781,0.7181396,-0.0958252,-0.4882812,-35.27832,-17.51709
0.8985596,0.4840088,0.2039795,4.760742,-12.69531,-5.249023
0.9645996,0.4910889,0.06726074,8.056641,20.38574,-7.690429
0.8632813,0.4074707,0.1960449,9.94873,27.16064,0.2441406
0.8516846,0.5672607,-0.3406982,21.85058,-11.96289,-10.80322
break
0.8360596,0.6737061,-0.05102539,-10.13183,4.02832,19.16504
0.6586914,0.5936279,0.05187988,-11.41357,-2.929687,18.06641
0.6872559,0.6859131,0.0,-6.530761,-19.104,-2.258301
0.6998291,0.631958,0.1047363,3.417969,-23.92578,-8.789063
0.8220215,0.614502,0.1016846,8.422852,-16.6626,-7.507324
0.9187012,0.5224609,0.137085,4.516602,9.033203,-10.86426
1.036377,0.6485596,-0.1019287,2.441406,42.23632,13.85498
0.633667,0.2457275,0.3726807,15.74707,-1.098633,-7.202148
0.9067383,0.878418,-0.5749512,1.89209,-11.59668,-16.11328
break
0.8029785,0.4561768,-0.02819824,-0.1831055,6.774902,10.92529
0.8447266,0.6485596,-0.07971191,-1.708984,10.98633,12.51221
0.71521,0.6630859,-0.02294922,-11.35254,8.361816,17.02881
0.6192627,0.8157959,-0.121582,-7.141113,-14.89258,-2.441406
0.6533203,0.8597412,-0.0201416,-4.638672,-20.38574,-16.6626
0.8599854,0.5767822,0.1773682,-2.685547,1.403808,-11.04736
0.954834,0.5419922,0.1832275,-2.01416,19.16504,2.868652
0.9138184,0.4539795,0.01306152,22.21679,29.84619,-1.464844
0.8295898,0.4951172,-0.2441406,15.93017,-14.77051,-16.54053
break
0.8126221,0.6820068,-0.06945801,8.728027,-2.319336,6.469726
0.699707,0.7495117,-0.04174805,-5.432128,3.723144,6.469726
0.5823975,0.7451172,0.00402832,-11.65771,-27.64892,-4.211426
0.7845459,0.8579102,-0.05310059,-14.89258,-12.3291,-14.4043
0.7850342,0.4354248,0.3731689,7.568359,-2.380371,-8.728027
0.9874268,0.5134277,0.1939697,8.666992,17.02881,-6.04248
0.8789063,0.4645996,0.01513672,22.27783,23.92578,8.544922
1.068115,0.2927246,-0.3162842,-20.62988,-14.34326,-45.16601
break
0.7556152,0.7191162,-0.03723145,-6.958007,-9.887695,11.04736
0.6258545,0.7346191,0.01574707,-26.18408,-17.76123,8.789063
0.7669678,0.6552734,0.1175537,-16.17432,-10.31494,-12.08496
0.7913818,0.5620117,0.3262939,7.324218,-5.737304,-6.896972
0.9359131,0.4433594,0.1447754,8.789063,12.69531,-14.64844
0.9335938,0.5236816,0.180542,10.37598,27.22168,4.455566
0.8812256,0.6077881,-0.3017578,18.24951,4.394531,-4.333496
break
0.8388672,0.5177002,0.3143311,-11.59668,17.8833,24.4751
0.7926025,0.5446777,0.3251953,13.48877,3.784179,19.28711
0.7979736,0.7126465,0.112793,-0.8544921,-7.568359,22.3999
0.7038574,0.6442871,0.1846924,-17.82227,-2.929687,15.01465
0.5936279,0.6027832,0.3831787,6.04248,-45.95947,-11.84082
0.8041992,0.8096924,-0.02038574,-6.591796,-16.29639,-10.62012
0.8111572,0.4890137,0.4241943,-18.98193,20.26367,7.507324
0.8513184,0.368042,0.4138184,22.88818,4.211426,-6.958007
0.8935547,0.5039063,0.2636719,14.28223,24.53613,3.601074
0.9003906,0.4439697,0.2075195,25.93994,-16.35742,-20.62988
break
0.855957,0.5640869,0.06713867,8.361816,-14.95361,14.52637
0.8239746,0.6595459,-0.004394531,-10.74219,-3.356933,17.45605
0.7230225,0.6237793,0.1445313,-10.0708,-22.82715,10.25391
0.7525635,0.6883545,-0.0723877,-6.774902,-28.13721,-13.00049
0.8741455,0.4975586,0.3231201,-12.75635,2.380371,-13.73291
0.9073486,0.4342041,0.2851563,6.835937,5.310058,-12.69531
0.9517822,0.4069824,0.2648926,3.051758,36.68213,8.789063
1.150269,0.8370361,-0.3995361,-13.79394,-12.20703,-93.44482
break
0.8519287,0.5657959,-0.009399414,-19.34814,15.50293,26.7334
0.6807861,0.4936523,0.3116455,0.793457,-34.5459,2.746582
0.8308105,0.7454834,-0.2386475,-2.868652,-25.26855,-20.01953
0.8031006,0.4107666,0.4910889,-3.173828,8.666992,-16.90674
0.9669189,0.4969482,0.1838379,9.70459,-6.591796,-18.37158
0.9888916,0.5074463,0.07507324,10.13183,42.48046,20.44678
0.7832031,0.1578369,0.3022461,27.89306,9.70459,-5.798339
1.301514,0.4931641,-0.5517578,-18.31055,-19.22607,-105.1025
break
0.7567139,0.5905762,0.06921387,-15.93017,-3.295898,19.22607
0.6904297,0.4916992,0.1743164,2.563476,-29.72412,-12.57324
0.8377686,0.5999756,0.1933594,6.16455,-2.929687,-14.03808
0.9061279,0.4771729,0.2758789,3.90625,-2.01416,-4.760742
0.9804688,0.4295654,0.1600342,1.159668,31.25,11.41357
0.8153076,0.43396,0.02929688,29.35791,-7.202148,-11.47461
1.254395,0.421875,-0.5262451,-53.52783,10.19287,-76.9043
break
0.8706055,0.6748047,0.009155273,-8.117676,10.92529,18.79883
0.7128906,0.5748291,0.1643066,1.770019,-6.16455,10.98633
0.7338867,0.7081299,-0.005859375,0.1831055,-31.79931,0.7324218
0.8087158,0.5819092,0.04675293,-23.4375,-8.789063,-12.81738
0.8444824,0.5223389,0.383667,6.347656,5.615234,-8.483887
0.9450684,0.3874512,0.2888184,15.38086,8.666992,-2.197266
0.8934326,0.4801025,0.0925293,4.882813,49.80468,8.605957
break
0.8776855,0.5270996,0.04772949,24.59717,-22.15576,9.70459
0.8769531,0.6833496,-0.1868896,1.586914,-1.770019,17.7002
0.6824951,0.5665283,0.2000732,-3.051758,-26.61133,-2.868652
0.8103027,0.7423096,-0.05151367,-5.126953,-15.93017,-13.91601
0.8843994,0.5002441,0.3265381,0.3662109,7.141113,-9.82666
0.9903564,0.4534912,0.1658936,13.00049,20.99609,-6.16455
0.9207764,0.4311523,0.01940918,28.93066,15.44189,-0.6713867
1.037842,0.3707275,-0.2692871,-42.29736,24.90234,-28.13721
0.7994385,0.8411865,0.08996582,6.835937,-25.63476,-68.35938
break
0.7731934,0.6142578,-0.08007813,4.02832,-33.26416,3.479004
0.791626,0.6396484,-0.08447266,-23.19336,-22.27783,-5.859375
0.8702393,0.4962158,0.3395996,-9.70459,-1.159668,-10.19287
0.8874512,0.3356934,0.2508545,29.54101,7.629394,-19.40918
0.9693604,0.4938965,0.168457,22.64404,24.23096,-16.17432
0.8900146,0.5144043,-0.1043701,2.990722,6.835937,-1.586914
break
0.7944336,0.6114502,-0.08496094,-2.075195,-9.338379,20.50781
0.6965332,0.5653076,0.02478027,-14.64844,-15.25879,3.723144
0.8337402,0.6533203,0.1711426,-10.43701,-8.422852,-23.31543
0.8886719,0.4626465,0.2802734,7.263183,4.943848,-10.98633
0.963501,0.4764404,0.08984375,22.94922,10.49805,-15.38086
0.9365234,0.6091309,-0.03063965,9.155273,35.94971,8.605957
break
0.7705078,0.7873535,-0.1524658,-13.5498,-22.33887,13.30566
0.7489014,0.4932861,0.009643555,-16.17432,-4.577637,-19.34814
0.8481445,0.6192627,0.4915771,-2.197266,2.746582,-11.59668
0.972168,0.3587646,0.1435547,22.27783,12.02392,0.2441406
0.87146,0.3383789,0.2019043,9.82666,36.43799,-2.01416
break
0.7095947,0.6882324,-0.145874,-22.46094,-8.911133,7.080078
0.7885742,0.6080322,0.03063965,-23.68164,-12.75635,-21.72851
0.9460449,0.5090332,0.2681885,0.06103515,-3.784179,-10.31494
0.9863281,0.3275146,0.2137451,9.94873,11.84082,-6.896972
0.9832764,0.4818115,0.01062012,16.29639,25.14648,8.117676
1.123047,0.3203125,-0.3039551,-44.98291,-4.699707,-43.51806
break
0.7883301,0.4259033,0.07568359,2.929687,9.216309,29.66308
0.7410889,0.7736816,-0.2271729,-5.249023,-14.16016,19.77539
0.6483154,0.586792,-0.03515625,-25.57373,-15.07568,2.990722
0.8411865,0.5957031,0.1083984,-18.49365,-9.216309,-18.67676
0.9211426,0.4465332,0.2896729,11.96289,-3.356933,-10.98633
1.027832,0.5,0.1004639,17.15088,15.68603,-6.591796
0.890625,0.4594727,-0.03393555,2.685547,64.39209,14.89258
0.9306641,0.1320801,-0.03356934,11.96289,-33.81348,-52.00195
break
0.7973633,0.699585,-0.1662598,-15.44189,-12.69531,13.67187
0.8035889,0.6817627,-0.0880127,-22.15576,-11.77978,2.929687
0.6851807,0.4090576,0.2893066,-13.00049,-4.516602,-22.58301
0.9581299,0.6890869,0.21521,9.338379,-5.798339,-8.666992
0.9445801,0.4748535,0.02770996,-2.197266,42.23632,1.037598
0.8218994,0.3277588,0.2844238,18.37158,8.239746,-7.751464
break
0.8726807,0.6746826,-0.2441406,-1.647949,-9.399414,24.41406
0.6730957,0.5770264,-0.002563477,-41.44287,-13.85498,17.63916
0.7415771,0.6748047,0.03845215,-10.55908,-11.71875,-18.9209
0.8240967,0.413208,0.4406738,26.85547,-25.93994,-20.62988
1.021362,0.4927979,0.004516602,8.239746,9.155273,-11.41357
0.9310303,0.3880615,0.1853027,0.427246,45.77636,8.911133
0.9038086,0.4956055,-0.2236328,27.09961,-24.23096,-16.11328
break
0.8300781,0.6331787,-0.1522217,12.75635,-20.38574,14.22119
0.7386475,0.5187988,-0.05847168,-28.93066,-12.57324,7.141113
0.7664795,0.4770508,0.1224365,-13.61084,-16.23535,-18.67676
0.9747314,0.4224854,0.1905518,2.563476,-2.13623,-23.86474
1.023071,0.543457,0.1174316,14.16016,27.64892,-0.7324218
0.864624,0.2567139,0.128418,8.972168,25.51269,-4.516602
1.245361,0.3557129,-0.3752441,-27.16064,-17.94434,-46.875
break
0.796875,0.557373,-0.02966309,-19.83643,-20.01953,8.605957
0.777832,0.4543457,0.05773926,-20.08056,-22.03369,-20.26367
0.9068604,0.4405518,0.3514404,-5.798339,5.310058,-16.78467
1.002197,0.3673096,0.2005615,11.59668,14.4043,-16.72363
0.8873291,0.3886719,0.1534424,5.798339,39.18457,-0.3051758
1.375122,0.2999268,-0.3502197,-4.333496,-23.07129,-72.26563
break
0.8397217,0.5229492,0.009765625,16.6626,-9.94873,19.53125
0.6999512,0.7159424,-0.1672363,-13.30566,-31.31103,15.31982
0.666748,0.5802002,-0.01074219,-37.8418,-16.29639,-15.8081
0.8372803,0.6503906,0.413208,-16.29639,8.850098,-18.24951
0.8817139,0.4141846,0.2893066,23.4375,-0.3662109,-11.77978
1.025879,0.5620117,0.01513672,21.3623,30.45654,-9.94873
0.9105225,0.5286865,-0.07580566,2.319336,6.774902,-6.103515
break
0.7338867,0.713501,-0.08911133,-14.28223,-10.92529,18.9209
0.6622314,0.5786133,0.1405029,-20.20263,-22.15576,-4.699707
0.7574463,0.6700439,0.1832275,-7.019042,-7.873535,-15.19775
0.8575439,0.5313721,0.2523193,1.403808,2.13623,-14.09912
0.940918,0.5172119,0.1330566,5.126953,23.98681,-15.01465
0.7781982,0.4976807,0.1717529,4.516602,21.05713,3.540039
break
0.8001709,0.5844727,-0.0625,-9.399414,4.638672,13.5498
0.6282959,0.824585,-0.01831055,-10.37598,-26.36719,-2.319336
0.7038574,0.7574463,0.06787109,-23.55957,-4.821777,-12.20703
0.7866211,0.5317383,0.3842773,8.605957,-7.080078,-18.18848
0.9318848,0.4822998,0.1005859,12.81738,8.422852,-12.3291
0.9163818,0.3981934,0.09472656,14.5874,16.11328,0.3051758
0.9471436,0.6289063,-0.1943359,-4.821777,9.338379,-3.479004
break
0.7398682,0.7286377,-0.02575684,-4.882813,-11.96289,5.615234
0.6479492,0.7983398,0.04931641,-22.21679,-14.95361,-4.577637
0.7214355,0.6427002,0.3693848,-10.92529,-16.17432,-22.82715
0.8322754,0.5942383,0.3035889,10.00977,-7.507324,-12.87842
0.8762207,0.467041,0.1807861,10.98633,24.78027,-17.94434
1.01355,0.5732422,0.08459473,16.47949,12.93945,0.6103516
break
0.7510986,0.7087402,-0.05944824,-24.90234,6.774902,19.53125
0.677124,0.6882324,0.09912109,-13.24463,-18.73779,9.70459
0.7156982,0.5970459,0.09741211,-9.155273,-15.25879,-18.9209
0.8040771,0.6038818,0.3687744,-3.967285,-10.00977,-11.96289
0.9111328,0.3891602,0.1551514,8.300781,4.211426,-13.73291
1.005859,0.4682617,0.2229004,9.94873,33.93555,4.699707
0.8317871,0.4224854,-0.005126953,15.56396,11.23047,2.563476
break
0.7473145,0.7973633,-0.08764648,-15.99121,-6.16455,9.155273
0.6046143,0.6031494,0.1413574,-18.06641,-15.99121,-8.178711
0.7696533,0.6733398,0.3509521,-9.033203,-9.82666,-22.21679
0.8531494,0.4611816,0.2808838,1.159668,5.065917,-13.48877
1.033325,0.4534912,0.2341309,15.625,24.23096,0.4882812
0.8671875,0.3568115,0.1126709,8.911133,26.00097,9.338379
break
0.8331299,0.6654053,-0.1424561,2.807617,-12.02392,13.91601
0.713501,0.7120361,0.0007324219,-30.09033,-4.211426,15.38086
0.6885986,0.5389404,0.1383057,-22.3999,-26.00097,-13.48877
0.8314209,0.7233887,0.2078857,-20.08056,-3.845215,-20.44678
0.8409424,0.3466797,0.4006348,7.141113,-2.197266,-12.63428
1.057617,0.5546875,0.131958,8.117676,17.08984,-0.793457
0.8812256,0.3516846,0.1323242,4.760742,42.29736,20.08056
1.061523,0.2971191,-0.1256104,-6.408691,-22.15576,-36.9873
break
0.6951904,0.567749,-0.1064453,-20.01953,-0.1831055,17.27295
0.6728516,0.678833,-0.02954102,-21.66748,-22.3999,-13.5498
0.7923584,0.3825684,0.25,5.371093,18.06641,3.356933
break
0.6955566,0.4975586,0.1085205,-25.6958,-18.43262,-10.86426
0.8166504,0.640625,0.4321289,-6.774902,-4.272461,-11.16943
0.9384766,0.473999,0.133667,15.50293,-7.507324,-8.117676
1.008179,0.4937744,0.1452637,11.71875,18.61572,-6.591796
0.9378662,0.5097656,-0.01904297,13.73291,13.12256,4.333496
0.8300781,0.5776367,-0.01257324,-2.13623,12.08496,2.01416
break
0.8164063,0.6235352,0.009887695,-10.0708,0.7324218,19.71436
0.7626953,0.5582275,-0.01367188,-15.31982,-11.53564,14.16016
0.7159424,0.4903564,0.09313965,-6.286621,-20.99609,-23.4375
0.842041,0.5460205,0.2844238,7.080078,-15.44189,-18.49365
0.9241943,0.4067383,0.2058105,8.361816,3.051758,-12.02392
0.9936523,0.4824219,0.1005859,5.737304,35.33936,9.82666
0.8389893,0.4484863,-0.0123291,17.15088,4.516602,-12.63428
break
0.7543945,0.6064453,0.06970215,-26.42822,0.9155272,8.605957
0.7208252,0.489502,0.2054443,-10.37598,-16.6626,-14.34326
0.8312988,0.5166016,0.2373047,4.882813,-15.50293,-17.57813
0.9487305,0.5177002,0.1680908,-3.540039,0.1831055,-7.8125
0.9460449,0.4525146,0.1665039,11.04736,22.15576,-3.967285
0.8652344,0.3862305,0.2280273,14.03808,27.83203,-3.723144
0.8673096,0.5240479,-0.01708984,26.85547,-12.20703,-25.32959
break
0.7675781,0.6622314,0.03259277,-25.32959,4.943848,15.38086
0.7290039,0.5991211,0.1057129,-10.49805,-15.31982,4.272461
0.7653809,0.6074219,0.1846924,-8.666992,-11.71875,-16.90674
0.9176025,0.4924316,0.2772217,5.249023,-17.76123,-15.93017
0.9399414,0.4411621,0.1134033,5.310058,10.49805,-8.666992
0.9626465,0.5510254,0.140625,12.69531,21.11816,3.112793
0.8132324,0.3883057,0.1606445,9.338379,22.21679,-8.117676
0.9492188,0.6453857,-0.06628418,0.2441406,-0.3051758,-20.38574
break
0.7480469,0.6837158,0.02685547,-22.58301,-10.25391,16.8457
0.7331543,0.520752,0.2198486,-12.20703,-15.68603,-7.873535
0.7322998,0.647583,0.2762451,3.173828,-19.9585,-21.72851
0.8925781,0.5358887,0.1403809,12.146,-7.324218,-10.43701
0.9083252,0.4129639,0.2785645,-0.1220703,26.97754,-4.943848
0.9190674,0.3725586,0.2852783,14.5874,19.47021,8.666992
0.8937988,0.5224609,-0.0513916,14.64844,15.99121,0.3662109
break
0.821167,0.5876465,0.09057617,-10.37598,-7.8125,10.0708
0.7811279,0.6408691,0.03112793,-17.15088,-18.85986,7.446289
0.7558594,0.5390625,0.08691406,-14.28223,-18.00537,-22.76611
0.8603516,0.4731445,0.4260254,-4.211426,-2.563476,-9.216309
0.9387207,0.3255615,0.2034912,13.91601,2.868652,-20.20263
1.007202,0.5894775,0.1159668,14.09912,32.71484,0.9155272
0.8192139,0.2205811,0.3227539,17.39502,9.460449,1.037598
break
0.8155518,0.5667725,0.04040527,-3.173828,1.098633,11.47461
0.8049316,0.6535645,-0.08935547,-21.78955,-8.789063,11.1084
0.7298584,0.6031494,0.1131592,-21.97265,-18.31055,-4.02832
0.7880859,0.4902344,0.1727295,-4.02832,-25.63476,-26.42822
0.9171143,0.4030762,0.2294922,3.784179,5.798339,-12.26807
0.97229,0.435791,0.1729736,9.887695,33.44727,-7.690429
0.9267578,0.4609375,0.1038818,15.625,16.6626,9.887695
break
0.8093262,0.5371094,0.04541016,-17.27295,3.479004,19.40918
0.7596436,0.6623535,-0.01867676,-23.55957,-16.78467,-1.831055
0.765625,0.5871582,0.1484375,-20.87402,-18.49365,-22.27783
0.8973389,0.4746094,0.2409668,-3.90625,-6.591796,-14.34326
0.8978271,0.3459473,0.2684326,18.67676,20.44678,-11.23047
0.9334717,0.4822998,0.1365967,15.625,30.82275,-11.90185
0.9031982,0.5395508,0.07165527,0.1831055,0.9155272,-8.911133
break
0.7733154,0.7418213,-0.00793457,-15.01465,-11.96289,-2.075195
0.8271484,0.6799316,0.1112061,-11.53564,-16.54053,-25.14648
0.8572998,0.3470459,0.557373,8.178711,-9.216309,-6.530761
0.9296875,0.4261475,0.1407471,16.54053,-9.277344,-14.09912
0.9587402,0.4716797,0.1778564,9.887695,17.21191,-4.150391
0.8406982,0.2523193,0.2709961,1.342773,28.07617,8.789063
1.007813,0.5343018,-0.1068115,-4.333496,-3.234863,-27.64892
break
0.8446045,0.5640869,0.01489258,-17.33398,-14.95361,3.967285
0.7811279,0.4595947,0.1347656,-16.72363,-16.90674,-13.3667
0.4709473,0.4864502,0.5269775,40.52734,-58.04443,43.7622
1.078125,0.1988525,-0.3581543,-51.45263,53.71093,-19.53125
0.6668701,0.6563721,0.05541992,-59.50927,27.77099,-15.01465
0.5488281,0.3300781,0.4136963,-21.97265,14.28223,24.4751
0.5926514,0.4576416,0.3900146,8.361816,-18.49365,-14.46533
0.8886719,0.5577393,0.1878662,10.37598,-12.75635,-9.216309
break
0.9394531,0.425415,0.185791,-1.831055,3.234863,8.728027
0.8824463,0.6125488,0.2901611,-5.493164,0.793457,12.69531
0.8839111,0.3894043,0.2351074,5.981445,0.5493164,15.01465
0.8653564,0.5396729,0.1763916,4.821777,-0.06103515,8.850098
0.8956299,0.4068604,0.2425537,-0.2441406,0.1220703,16.17432
0.8668213,0.5484619,0.1009521,10.74219,-19.71436,7.568359
0.8491211,0.53479,0.1052246,-11.71875,-21.30127,6.835937
0.8505859,0.5092773,0.0670166,-24.29199,-18.12744,1.953125
0.8963623,0.5410156,0.1948242,-0.427246,-18.00537,-4.333496
0.854126,0.432373,0.2957764,17.15088,-9.155273,-11.1084
0.9318848,0.3688965,0.1491699,5.92041,9.94873,-7.507324
0.9671631,0.2542725,0.2520752,18.06641,12.02392,5.310058
0.9281006,0.2866211,0.1396484,10.37598,26.12304,10.86426
1.094116,0.4450684,-0.06652832,-6.103515,7.751464,-25.39062
break
0.7641602,0.835083,-0.08557129,8.666992,-4.394531,3.845215
0.7510986,0.5876465,-0.04772949,2.01416,-4.089355,9.887695
0.8458252,0.6134033,-0.1158447,8.911133,12.26807,4.699707
0.8425293,0.6721191,-0.05371094,10.19287,11.77978,14.89258
0.7902832,0.5999756,-0.08166504,6.04248,11.23047,15.19775
0.7506104,0.6444092,-0.1856689,4.272461,8.911133,11.47461
0.6551514,0.7391357,-0.2827148,-2.624511,-12.146,9.033203
0.6174316,0.6716309,-0.2039795,-24.59717,-18.55469,2.807617
0.7316895,0.7061768,-0.05065918,-5.126953,-18.73779,-8.789063
0.8199463,0.6826172,-0.03295898,0.9765624,1.220703,-2.807617
0.8220215,0.4904785,0.0925293,0.5493164,22.88818,-8.850098
0.8731689,0.5941162,-0.03222656,22.52197,18.49365,-6.530761
0.8061523,0.6506348,-0.2496338,12.57324,0.7324218,3.784179
1.025635,0.4136963,-0.4603271,-27.16064,-15.44189,-34.24072
0.7016602,0.8098145,-0.1275635,-62.74414,12.63428,-54.26025
break
0.8978271,0.6363525,-0.2416992,32.04346,-6.16455,16.90674
0.7624512,0.5744629,-0.2661133,-5.676269,35.70557,13.00049
0.6343994,0.6455078,-0.1507568,6.469726,-5.249023,8.972168
0.6115723,0.7138672,-0.4360352,-18.73779,-16.6626,6.958007
0.6590576,0.6936035,-0.1378174,-26.97754,-4.455566,-3.112793
0.8048096,0.7050781,0.1032715,-0.427246,-13.24463,1.770019
0.8796387,0.5056152,-0.1192627,3.173828,22.76611,-9.155273
0.8892822,0.5751953,0.06140137,15.8081,23.07129,-0.9155272
0.8074951,0.534668,-0.3203125,6.225585,15.19775,1.342773
0.8718262,0.5721436,-0.3612061,-19.16504,1.464844,-6.16455
0.7956543,0.7414551,-0.1636963,-33.44727,12.08496,-25.20752
0.6029053,0.6740723,0.005981445,-31.73828,-9.58252,-25.26855
break
0.8532715,0.5817871,-0.1036377,15.8081,12.51221,14.77051
0.7480469,0.6027832,-0.211792,-3.417969,15.93017,17.02881
0.5650635,0.7545166,-0.1282959,-6.04248,-31.37207,10.98633
0.6400146,0.809082,-0.3865967,-19.16504,-21.78955,0.8544921
0.7001953,0.6563721,0.1959229,-20.32471,0.9155272,-11.41357
0.8522949,0.6296387,-0.02258301,14.22119,-0.6713867,-8.300781
0.9053955,0.5803223,0.02929688,11.47461,31.18896,-10.31494
0.8740234,0.5393066,-0.0526123,29.60205,8.422852,-2.624511
0.869873,0.5108643,-0.3864746,-0.4882812,-3.295898,-2.01416
