accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.7192383,0.7900391,-0.3146973,12.81738,-6.16455,-9.94873
0.8112793,0.6563721,-0.1447754,-24.71924,-7.385253,-5.676269
0.8619385,0.6105957,0.06311035,-16.11328,-7.568359,3.295898
0.8763428,0.5391846,0.006469727,-8.361816,-7.141113,2.807617
0.8540039,0.6831055,0.08312988,-3.662109,5.249023,13.85498
0.7615967,0.6105957,0.08618164,-4.272461,10.55908,13.06152
0.7650146,0.6560059,0.1506348,6.713867,27.03857,11.90185
0.6049805,0.6219482,-0.07751465,28.50342,-6.652832,-3.784179
0.7963867,0.7263184,-0.4976807,-22.64404,-3.967285,-24.78027
break
0.7149658,0.7463379,-0.2030029,-2.075195,-6.225585,-7.995605
0.8092041,0.7005615,-0.01794434,-18.61572,-12.93945,3.417969
0.9455566,0.612793,-0.0994873,-15.8081,-11.1084,6.958007
0.8560791,0.5037842,0.211792,-13.3667,7.324218,16.47949
0.8253174,0.6352539,0.07055664,10.68115,2.746582,12.93945
0.7329102,0.6445313,0.06347656,-9.82666,36.31592,17.15088
0.6171875,0.6881104,-0.04467773,26.55029,-5.310058,2.380371
0.782959,0.6687012,-0.4333496,-21.11816,4.150391,-26.00097
break
0.6636963,0.8344727,-0.3337402,8.972168,0.7324218,-12.57324
0.711792,0.666748,-0.09765625,-21.3623,0.1831055,-5.371093
0.8826904,0.6243896,-0.137207,-15.31982,-22.21679,0.4882812
0.8538818,0.5418701,0.08483887,-15.8081,1.098633,8.239746
0.8447266,0.5535889,0.1407471,6.591796,-9.643555,7.568359
0.8045654,0.7248535,0.01794434,-1.831055,10.92529,17.33398
0.7470703,0.7108154,0.1461182,9.521484,22.52197,12.93945
0.6231689,0.7078857,-0.1414795,24.29199,8.666992,5.554199
0.6916504,0.7661133,-0.371582,-9.216309,7.873535,-9.460449
break
0.7836914,0.7210693,-0.2608643,-5.981445,-11.35254,-5.554199
0.8898926,0.5653076,0.008911133,-19.89746,-6.530761,5.798339
0.8673096,0.4847412,0.1494141,-9.643555,-3.295898,5.554199
0.8681641,0.6588135,0.08691406,4.150391,-4.150391,10.98633
0.8034668,0.6569824,0.1136475,-6.103515,16.96777,13.5498
0.661377,0.6890869,0.1490479,8.789063,15.8081,4.882813
0.6330566,0.7435303,-0.09313965,22.09472,-3.356933,2.563476
0.7380371,0.7648926,-0.3266602,-20.32471,5.065917,-15.01465
break
0.6760254,0.7436523,-0.2598877,5.676269,10.86426,-6.408691
0.7124023,0.7213135,-0.06262207,-16.23535,6.896972,-8.972168
0.8043213,0.6019287,-0.04772949,-13.12256,-15.01465,-12.3291
0.9331055,0.5627441,0.04431152,-25.26855,-1.525879,7.263183
0.8510742,0.6208496,0.276123,-3.051758,0.3051758,9.155273
0.8564453,0.6020508,0.0916748,8.178711,-8.056641,11.59668
