accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.7878418,0.5953369,0.1887207,-14.64844,-2.624511,4.272461
0.8106689,0.6402588,0.1328125,-5.859375,2.319336,0.7324218
0.7967529,0.5820313,0.2497559,8.789063,-0.1220703,2.258301
0.8811035,0.6363525,0.06640625,3.234863,13.5498,9.643555
0.8364258,0.5028076,0.1584473,15.68603,4.455566,9.70459
0.8223877,0.6873779,-0.04333496,7.690429,11.04736,11.71875
0.7374268,0.6345215,0.09301758,1.953125,-0.06103515,8.544922
0.7365723,0.7036133,-0.06298828,10.55908,-1.831055,8.117676
0.8352051,0.5213623,-0.2130127,-10.86426,14.5874,-30.09033
break
0.7744141,0.6682129,0.1948242,-7.141113,-6.591796,3.845215
0.821167,0.6191406,0.05371094,4.577637,-12.3291,1.403808
0.7907715,0.6219482,0.2459717,4.272461,0.2441406,4.882813
0.8687744,0.7020264,0.005859375,7.263183,-0.4882812,10.49805
0.8061523,0.4516602,0.1810303,2.075195,8.666992,11.23047
0.8349609,0.6396484,0.02514648,7.080078,-1.525879,9.82666
0.8189697,0.6911621,-0.05749512,0.6103516,8.117676,11.71875
0.6843262,0.6563721,0.07800293,2.929687,6.347656,8.972168
0.6821289,0.6828613,-0.06176758,9.094238,-2.197266,-7.080078
break
0.748291,0.545166,0.2043457,-4.455566,-10.43701,3.112793
0.8110352,0.6887207,-0.01953125,-3.540039,2.01416,-2.197266
0.7441406,0.6395264,0.2121582,4.882813,-1.953125,2.685547
0.8244629,0.6242676,-0.01635742,9.70459,-5.859375,2.685547
0.8477783,0.5463867,0.09509277,-2.990722,14.03808,11.96289
0.8361816,0.5494385,-0.0003662109,14.95361,-2.01416,7.568359
0.7650146,0.6203613,0.02148438,4.638672,3.662109,3.479004
0.7393799,0.6668701,-0.06506348,0.9765624,0.9155272,7.629394
0.661499,0.6571045,0.005004883,0.6103516,8.544922,0.8544921
0.7850342,0.5490723,-0.168335,16.8457,-0.8544921,-31.37207
break
0.8364258,0.5980225,0.05419922,-12.3291,-3.662109,5.92041
0.743042,0.5061035,0.3208008,-1.037598,10.37598,7.8125
0.8856201,0.6708984,0.02661133,18.24951,-5.065917,2.624511
0.8433838,0.5224609,0.1051025,16.35742,11.1084,11.23047
0.8150635,0.5683594,0.005004883,22.88818,0.793457,7.141113
0.7946777,0.6109619,0.04785156,8.483887,5.92041,10.92529
0.7399902,0.6766357,-0.06188965,10.68115,2.624511,9.216309
0.7557373,0.6765137,-0.05065918,2.01416,1.525879,1.098633
0.7893066,0.661377,-0.1077881,-16.29639,5.371093,1.831055
0.864502,0.3894043,-0.08166504,-16.90674,16.35742,-44.18945
break
0.8022461,0.6231689,0.1188965,-6.16455,5.493164,8.178711
0.8164063,0.5412598,0.07299805,-1.281738,5.065917,0.1220703
0.8894043,0.7086182,0.0001220703,10.68115,-7.385253,0.7324218
0.8637695,0.5031738,0.004272461,0.7324218,6.958007,12.57324
0.8741455,0.5106201,0.1157227,7.019042,10.0708,10.25391
0.772583,0.5715332,0.06933594,13.06152,4.577637,10.92529
0.7744141,0.701416,-0.04968262,8.117676,2.929687,11.1084
0.7625732,0.6478271,-0.07788086,-4.272461,3.112793,4.577637
0.7285156,0.642334,-0.08093262,-16.54053,4.821777,-2.990722
0.7384033,0.5567627,-0.09130859,-16.47949,15.01465,-21.66748
break
0.8497314,0.5880127,0.1732178,-1.220703,5.249023,4.02832
0.8583984,0.6271973,0.2030029,16.29639,-3.723144,2.685547
0.9237061,0.6025391,-0.03161621,25.02441,2.929687,14.77051
0.8762207,0.4326172,0.08007813,14.28223,4.821777,11.65771
0.8018799,0.6036377,0.02282715,-2.258301,14.09912,17.76123
0.8006592,0.6287842,0.04516602,14.64844,-0.8544921,14.89258
0.7679443,0.6181641,-0.04321289,2.929687,1.159668,12.45117
0.7905273,0.6257324,-0.1340332,-4.821777,5.859375,-4.150391
0.973877,0.4680176,-0.09143066,-50.41504,18.37158,-60.05859
break
0.8184814,0.5234375,0.2503662,-4.333496,2.929687,5.004883
0.8449707,0.5146484,0.1682129,11.1084,-7.995605,0.06103515
0.94104,0.6268311,0.04309082,15.31982,6.713867,13.73291
0.8592529,0.4622803,0.1087646,11.23047,10.19287,13.24463
0.8520508,0.6134033,-0.04833984,0.9765624,21.78955,18.85986
0.7941895,0.6380615,0.08996582,7.385253,8.789063,11.59668
0.7382813,0.6027832,-0.02746582,4.272461,3.845215,7.080078
0.854126,0.522583,-0.2532959,-3.173828,6.04248,-25.02441
0.7783203,0.6367188,0.114624,-36.13281,32.77588,-75.13428
break
0.7709961,0.4195557,0.428833,0.8544921,0.2441406,8.483887
0.8433838,0.5328369,0.02709961,19.53125,-10.13183,4.455566
0.9179688,0.6158447,0.0847168,1.159668,10.13183,12.26807
0.8480225,0.5058594,0.08898926,12.75635,12.20703,17.8833
0.8105469,0.6430664,-0.02954102,17.33398,1.525879,16.29639
0.776001,0.5994873,-0.01599121,-2.258301,9.094238,20.08056
0.7762451,0.520752,0.02575684,3.173828,4.638672,0.9765624
1.026367,0.4578857,-0.157959,-14.34326,11.47461,-51.45263
break
0.8596191,0.5878906,0.2021484,0.06103515,7.446289,10.55908
0.864624,0.4946289,0.05041504,17.63916,-2.746582,4.699707
0.8833008,0.5037842,0.1252441,5.676269,11.16943,15.99121
0.8616943,0.4667969,0.1192627,8.178711,8.728027,17.76123
0.8670654,0.6534424,-0.03918457,2.929687,9.399414,17.94434
0.762085,0.5577393,0.02636719,-3.967285,16.54053,15.25879
0.7998047,0.5844727,-0.09423828,2.441406,2.929687,-5.554199
1.095459,0.3823242,-0.2214355,-45.89843,9.94873,-58.34961
break
0.8218994,0.4769287,0.2575684,-3.479004,8.178711,4.882813
0.8562012,0.5611572,0.217041,18.98193,-10.25391,-4.02832
0.9228516,0.5773926,0.1126709,22.27783,8.789063,14.28223
0.8989258,0.4946289,0.08129883,8.117676,15.01465,19.65332
0.8394775,0.5568848,-0.06994629,0.5493164,18.49365,22.88818
0.7504883,0.574707,0.03601074,10.43701,-2.197266,5.92041
0.774292,0.6522217,-0.1252441,-2.746582,3.051758,-4.333496
break
0.7879639,0.4996338,0.3109131,13.12256,1.342773,0.6713867
0.9219971,0.6022949,0.02636719,16.29639,1.098633,8.483887
0.8907471,0.5330811,0.1523438,1.647949,18.43262,22.46094
0.8974609,0.4899902,0.1108398,10.68115,12.69531,27.70996
0.8321533,0.6400146,-0.02368164,8.422852,8.178711,36.19385
0.8104248,0.5031738,0.04711914,-5.859375,19.9585,30.63965
0.7996826,0.4077148,0.06274414,16.72363,-7.202148,5.065917
1.041504,0.4431152,-0.3140869,-27.70996,18.98193,-58.59375
break
0.7987061,0.3985596,0.3452148,4.211426,3.845215,9.70459
0.9381104,0.6352539,0.03417969,26.36719,-10.31494,8.422852
0.8952637,0.418457,0.1861572,4.211426,12.75635,27.83203
0.8924561,0.5598145,-0.02331543,17.8833,10.98633,26.42822
0.8144531,0.5576172,0.04467773,2.502441,15.86914,22.09472
0.8117676,0.5031738,-0.1212158,-2.563476,7.995605,11.23047
1.073364,0.331665,-0.190918,-52.18505,23.07129,-48.03466
break
0.815918,0.3704834,0.3320313,9.70459,-0.8544921,-0.9765624
0.9111328,0.6359863,0.05871582,17.39502,-5.371093,7.446289
0.8977051,0.4588623,0.1616211,2.075195,23.13232,24.90234
0.8662109,0.5560303,0.08654785,16.23535,11.16943,28.01513
0.8170166,0.5174561,-0.05883789,14.34326,7.873535,25.20752
0.7780762,0.4672852,-0.03405762,16.11328,5.981445,3.784179
0.9368896,0.5205078,-0.04101563,-7.080078,8.361816,-24.41406
break
0.8695068,0.4996338,0.2506104,-8.117676,0.06103515,8.605957
0.848877,0.5598145,0.116333,5.187988,-7.080078,-2.380371
0.9682617,0.6391602,0.0144043,12.81738,0.7324218,11.2915
0.899292,0.4631348,0.1313477,17.7002,18.79883,19.04297
0.8765869,0.6143799,-0.03979492,20.87402,5.187988,18.98193
0.784668,0.5977783,-0.1081543,2.319336,7.568359,17.8833
0.7652588,0.5877686,-0.1136475,-0.7324218,9.399414,-1.342773
0.9631348,0.5639648,-0.09558105,-67.50488,23.01025,-39.24561
break
0.8535156,0.5266113,0.2073975,2.319336,5.92041,8.483887
0.8421631,0.5544434,0.1533203,9.82666,-9.521484,1.647949
0.9338379,0.5070801,-0.01098633,5.798339,3.967285,17.21191
0.9085693,0.4561768,0.1207275,10.86426,7.019042,15.38086
0.8734131,0.5560303,0.04931641,0.2441406,19.28711,29.66308
0.7677002,0.541748,-0.03552246,10.31494,15.13672,16.47949
0.838623,0.6085205,-0.1298828,11.90185,5.859375,5.676269
0.8658447,0.5310059,-0.12854,-19.40918,9.82666,-5.004883
break
0.8886719,0.4718018,0.1311035,0.06103515,-0.9765624,3.112793
0.8427734,0.539917,0.2080078,13.91601,-2.01416,-1.159668
0.9146729,0.4842529,0.08422852,18.49365,1.464844,11.90185
0.901123,0.4194336,0.1607666,3.356933,17.63916,21.05713
0.8773193,0.4672852,0.06152344,8.850098,19.22607,22.94922
0.8657227,0.5640869,-0.04003906,16.35742,6.16455,22.15576
0.8212891,0.5323486,0.003173828,-5.187988,24.16992,23.01025
0.8428955,0.3676758,0.06860352,-4.882813,4.455566,-2.746582
1.084595,0.4195557,-0.1191406,-24.10888,10.00977,-60.85205
break
0.8736572,0.4709473,0.2055664,4.760742,-1.403808,4.821777
0.8804932,0.5075684,0.1374512,18.49365,-3.723144,6.408691
0.8869629,0.4486084,0.1286621,10.31494,10.55908,21.05713
0.8480225,0.5610352,-0.02111816,8.239746,13.79394,27.9541
0.8547363,0.5523682,-0.0333252,2.929687,9.033203,21.05713
0.8631592,0.4171143,0.1405029,-11.1084,17.76123,13.97705
1.032715,0.2307129,0.00378418,-7.690429,-5.493164,-44.43359
0.8377686,0.8961182,0.1407471,-29.47998,18.24951,-71.71631
break
0.90979,0.4068604,0.2506104,13.18359,-3.417969,4.943848
0.9436035,0.6503906,-0.0009765625,29.54101,0.5493164,2.990722
0.9219971,0.4534912,0.06408691,9.094238,16.29639,24.04785
0.8251953,0.4274902,0.07971191,16.8457,17.7002,17.8833
0.81604,0.7001953,-0.1459961,13.42773,1.586914,13.18359
0.8272705,0.5709229,-0.2426758,-13.06152,10.92529,0.1831055
1.090454,0.3353271,-0.1070557,-63.53759,19.71436,-62.31689
break
0.746582,0.2593994,0.6347656,-24.04785,17.82227,15.19775
0.895752,0.5357666,0.2961426,32.83691,-27.64892,-4.089355
0.9812012,0.6341553,0.02233887,14.5874,4.333496,22.15576
0.8074951,0.4534912,0.1948242,20.26367,13.97705,30.63965
0.8579102,0.6186523,-0.06945801,23.25439,-3.540039,21.30127
0.760498,0.6154785,-0.189209,4.089355,9.094238,12.81738
0.7983398,0.4627686,-0.1274414,-8.056641,-19.22607,-30.02929
break
0.8173828,0.3964844,0.3380127,11.16943,-9.216309,0.9155272
0.9626465,0.6970215,-0.0925293,18.43262,2.563476,14.46533
0.84021,0.3704834,0.2126465,5.187988,18.31055,31.61621
0.8397217,0.6169434,-0.06604004,18.73779,9.643555,25.6958
0.7264404,0.5528564,-0.01611328,4.882813,7.019042,10.13183
0.777832,0.5950928,-0.01721191,7.141113,0.3662109,-11.53564
break
0.8319092,0.5275879,0.06762695,8.972168,-4.577637,-4.882813
0.9835205,0.6290283,-0.0559082,8.178711,1.647949,5.371093
0.8863525,0.5532227,0.0970459,4.333496,15.93017,21.72851
0.8701172,0.5999756,-0.04553223,8.850098,7.995605,24.16992
0.7481689,0.5681152,-0.006713867,1.953125,11.23047,13.00049
0.7468262,0.6802979,-0.2070313,12.75635,8.300781,-0.1220703
0.9361572,0.4752197,-0.2589111,-48.88916,12.57324,-60.30273
break
0.7770996,0.6202393,0.1202393,-2.075195,-2.075195,4.821777
0.9421387,0.6257324,-0.04772949,9.94873,-5.798339,3.723144
0.907959,0.5769043,0.01428223,8.789063,14.5874,19.104
0.838501,0.461792,0.02709961,-8.422852,15.68603,24.84131
0.7711182,0.5187988,0.02075195,4.211426,16.54053,18.61572
0.7703857,0.5377197,-0.1682129,7.995605,-9.033203,-3.967285
0.8433838,0.6153564,-0.2181396,-57.86132,-2.380371,-83.98437
break
0.8707275,0.6541748,-0.04833984,22.09472,-11.90185,0.0
0.9151611,0.5986328,-0.01452637,1.953125,18.55469,21.54541
0.8502197,0.5784912,0.002563477,12.26807,5.371093,28.32031
0.8070068,0.5926514,-0.1248779,-13.67187,19.83643,27.9541
0.6917725,0.5134277,0.00390625,10.49805,-8.483887,3.90625
1.11145,0.3466797,-0.3468018,-70.00732,10.49805,-106.0181
break
0.8289795,0.6339111,0.140625,2.319336,0.0,2.929687
0.9180908,0.5584717,0.05505371,17.02881,14.03808,27.64892
0.8410645,0.5015869,0.09936523,11.04736,18.18848,29.11377
0.8162842,0.5917969,-0.1422119,0.4882812,10.74219,28.93066
0.7092285,0.3823242,0.04846191,0.06103515,18.31055,4.150391
0.8314209,0.5683594,-0.006225586,0.3662109,-2.563476,-29.60205
break
0.7541504,0.5162354,0.2972412,-1.403808,-0.793457,5.126953
0.9654541,0.6616211,0.09802246,17.45605,10.00977,20.75195
0.7945557,0.4611816,0.08337402,6.347656,16.90674,27.64892
0.7902832,0.6170654,0.005004883,-0.1220703,14.16016,24.59717
0.7370605,0.6013184,-0.02258301,15.86914,3.234863,14.83154
0.8968506,0.506958,-0.1463623,1.770019,9.399414,-18.61572
0.6973877,0.7531738,0.05419922,-31.25,13.67187,-104.248
break
0.8363037,0.5622559,0.07727051,8.789063,17.7002,1.281738
0.8875732,0.6558838,0.1877441,25.39062,-13.06152,4.272461
0.9584961,0.6462402,-0.06518555,0.5493164,23.74267,29.66308
0.7524414,0.3917236,0.1756592,5.92041,8.117676,22.09472
0.744873,0.7197266,-0.1333008,3.784179,7.8125,21.1792
0.7926025,0.572876,-0.08190918,-2.13623,7.93457,-8.972168
break
0.7946777,0.6107178,0.1346436,10.43701,-6.774902,-5.615234
0.9833984,0.7408447,-0.09790039,11.04736,10.49805,17.39502
0.7921143,0.4222412,0.2125244,4.821777,18.24951,25.57373
0.8104248,0.635376,-0.1578369,4.516602,16.47949,24.96338
0.6693115,0.6256104,-0.1435547,7.93457,13.48877,10.86426
break
0.7541504,0.5668945,0.1550293,13.91601,-4.821777,-8.361816
0.9418945,0.6833496,-0.1347656,9.094238,16.47949,14.16016
0.8433838,0.5412598,0.1481934,-1.159668,19.22607,20.32471
0.8289795,0.6263428,-0.07873535,14.16016,13.73291,21.66748
0.6807861,0.5737305,-0.01611328,11.96289,12.26807,13.67187
0.8015137,0.5718994,-0.2224121,-10.62012,5.981445,-13.48877
break
0.7752686,0.5839844,0.08813477,11.16943,-11.59668,-9.521484
0.90271,0.6855469,-0.1237793,-1.831055,4.02832,7.690429
0.8969727,0.522583,0.09069824,-0.7324218,18.67676,20.50781
0.8704834,0.5731201,0.01745605,13.12256,10.00977,15.86914
0.7469482,0.6224365,-0.07336426,4.882813,10.49805,13.00049
0.7387695,0.7143555,-0.009521484,1.525879,3.784179,8.483887
0.7937012,0.6051025,-0.1108398,-5.859375,5.676269,-16.47949
break
0.9049072,0.6761475,-0.07226563,7.873535,0.3051758,5.004883
0.9074707,0.5418701,0.04833984,-2.502441,16.78467,17.39502
0.8811035,0.5283203,0.04724121,7.751464,12.69531,13.97705
0.7833252,0.5856934,0.09313965,8.972168,13.06152,14.5874
0.7344971,0.7426758,-0.184082,4.516602,7.507324,12.63428
0.7365723,0.62854,-0.09423828,12.69531,8.789063,3.295898
break
0.8244629,0.6160889,0.05627441,8.605957,-4.394531,-2.868652
0.9204102,0.5946045,0.04040527,7.446289,14.34326,16.72363
0.8791504,0.4493408,0.03540039,7.8125,16.96777,17.94434
0.8258057,0.6054688,-0.0003662109,5.981445,12.3291,15.625
0.7376709,0.4855957,-0.1102295,-16.11328,12.57324,22.88818
0.7572021,0.5656738,0.0002441406,11.04736,-1.403808,-3.540039
break
0.928833,0.6584473,-0.09179688,10.25391,-9.033203,2.685547
0.8485107,0.4373779,0.08325195,0.7324218,12.08496,16.78467
0.8851318,0.5917969,-0.02270508,12.51221,3.479004,14.52637
0.7381592,0.5488281,0.02209473,6.469726,13.3667,12.02392
0.7495117,0.7081299,-0.1665039,14.5874,-2.807617,-0.4882812
0.8057861,0.5284424,-0.2017822,-12.63428,8.239746,-13.3667
break
0.9158936,0.6282959,-0.03881836,11.16943,-8.483887,2.868652
0.869873,0.5184326,0.04492188,2.502441,15.93017,17.45605
0.8753662,0.5843506,-0.02124023,14.46533,5.187988,14.16016
0.725708,0.5776367,-0.02319336,7.080078,14.64844,10.19287
0.7324219,0.7219238,-0.2143555,8.361816,2.746582,3.051758
0.8525391,0.4388428,-0.1778564,-27.46582,5.126953,-45.77636
break
0.8435059,0.6778564,0.03686523,18.61572,-8.361816,-0.2441406
0.8935547,0.6070557,-0.01306152,4.577637,12.45117,10.98633
0.8509521,0.4848633,0.04699707,10.92529,7.8125,8.728027
0.8314209,0.6206055,-0.003662109,5.493164,20.69092,12.3291
0.7495117,0.6669922,-0.04125977,15.38086,1.281738,8.972168
0.6894531,0.6774902,-0.1257324,1.525879,4.150391,3.845215
break
0.9135742,0.7264404,-0.1136475,23.31543,0.793457,9.460449
0.8432617,0.4810791,0.1646729,-5.187988,21.85058,22.64404
0.8619385,0.588623,0.1224365,21.78955,4.394531,15.8081
0.7883301,0.5535889,-0.046875,-0.5493164,20.50781,24.6582
0.7929688,0.7037354,-0.06298828,12.63428,12.63428,17.8833
0.765625,0.4547119,-0.09570313,5.310058,16.29639,-2.502441
break
0.807373,0.5087891,0.2200928,16.60156,-1.525879,3.295898
0.9764404,0.706543,-0.0715332,10.13183,11.2915,13.97705
0.831665,0.5067139,0.07653809,5.981445,13.61084,19.89746
0.7835693,0.5469971,-0.03356934,8.361816,21.66748,12.75635
0.7502441,0.7418213,-0.1427002,20.56885,5.432128,6.04248
0.8404541,0.4562988,-0.1414795,-20.62988,10.80322,-51.5747
break
0.7675781,0.5152588,0.3061523,17.57813,4.211426,-3.662109
0.9744873,0.6962891,-0.112793,12.08496,0.1220703,13.30566
0.8604736,0.4733887,0.09094238,-6.103515,21.24023,20.69092
0.8125,0.5946045,0.05639648,5.187988,7.8125,18.06641
0.7648926,0.7269287,-0.07067871,-8.972168,33.44727,17.45605
0.6610107,0.6485596,0.08813477,11.41357,2.990722,4.02832
0.8269043,0.4233398,-0.1815186,1.281738,-23.80371,-72.26563
break
0.876709,0.7070313,-0.07531738,13.24463,-10.62012,1.098633
0.9058838,0.5690918,-0.06640625,-13.3667,23.86474,20.38574
0.8085938,0.4724121,0.04003906,2.075195,7.019042,7.446289
0.7993164,0.6868896,-0.04077148,4.150391,20.01953,13.18359
0.7147217,0.6898193,-0.07434082,9.094238,12.26807,4.394531
0.8035889,0.6002197,-0.1077881,-10.13183,1.220703,-20.50781
break
0.9597168,0.6679688,-0.2075195,5.554199,8.972168,7.446289
0.8024902,0.4963379,0.04736328,17.33398,6.408691,9.94873
0.7474365,0.6905518,-0.09179688,-2.13623,23.55957,18.61572
0.6813965,0.6760254,-0.1582031,14.77051,7.8125,9.460449
0.866333,0.4758301,-0.2232666,-14.03808,5.187988,-54.56543
break
0.8741455,0.630127,-0.09362793,14.83154,-7.080078,-0.7324218
0.9327393,0.5698242,-0.1071777,-2.563476,28.25928,20.01953
0.7819824,0.3879395,0.2011719,1.89209,8.728027,11.16943
0.7689209,0.6875,-0.1784668,13.18359,19.9585,14.77051
0.6820068,0.6401367,-0.2966309,13.06152,12.87842,-0.9155272
break
0.8763428,0.7087402,-0.1259766,13.61084,-0.1220703,2.624511
0.9606934,0.5638428,-0.1185303,-1.708984,29.96826,21.66748
0.8085938,0.4875488,0.05981445,13.18359,12.146,12.75635
0.8104248,0.6676025,-0.1804199,13.00049,18.67676,16.05225
0.6348877,0.6533203,-0.2099609,9.399414,12.45117,8.056641
0.8769531,0.4541016,-0.2888184,-21.54541,5.92041,-46.75293
break
0.9313965,0.6682129,-0.08422852,13.5498,9.887695,3.967285
0.9108887,0.5025635,-0.02355957,0.9155272,30.76172,25.81787
0.7974854,0.4499512,-0.05786133,26.9165,14.70947,3.051758
0.807373,0.7623291,-0.3162842,15.50293,14.64844,6.530761
1.081299,0.3044434,-0.3491211,-37.10938,33.20313,-35.33936
break
