accel_data0, accel_data1, accel_data2,gyro_data0,gyro_data1,gyro_data2 
0.8377686,0.3984375,0.0324707,-6.16455,9.521484,-9.399414
break
0.8613281,0.5201416,0.1101074,5.371093,-5.371093,2.01416
0.8538818,0.5274658,0.0279541,-4.394531,-0.6713867,5.859375
0.8677979,0.5336914,0.09423828,0.9155272,-5.798339,2.01416
0.8341064,0.5910645,0.07067871,0.5493164,-3.234863,5.371093
0.8657227,0.5090332,0.02258301,-2.990722,-0.4882812,-5.187988
break
0.8795166,0.4171143,0.07824707,4.089355,-3.112793,5.126953
0.885498,0.5219727,0.07421875,-6.652832,-2.13623,2.807617
0.8450928,0.5509033,0.1173096,-2.868652,0.6103516,3.723144
0.8338623,0.5355225,0.04309082,-6.16455,-2.319336,-8.117676
0.9244385,0.5960693,0.05285645,-9.94873,5.065917,-1.464844
break
0.8825684,0.4787598,0.08227539,-5.615234,-2.13623,7.690429
0.8614502,0.4605713,0.08959961,-4.150391,-1.647949,7.141113
0.8696289,0.4865723,0.1337891,3.723144,-4.150391,2.929687
0.8509521,0.4981689,0.1192627,1.281738,-4.760742,3.662109
0.8421631,0.4006348,0.0802002,-2.624511,-0.06103515,-15.19775
break
0.8913574,0.4616699,0.1029053,-11.59668,0.1220703,6.652832
0.8659668,0.5085449,0.1265869,-2.868652,0.06103515,0.3051758
0.8609619,0.5150146,0.09851074,-3.356933,-6.958007,3.295898
0.8635254,0.6131592,0.06591797,-20.1416,0.6103516,-4.333496
break
0.9094238,0.5119629,0.1152344,-9.460449,-0.9155272,4.882813
0.8608398,0.4991455,0.1601563,-3.662109,-6.408691,2.258301
0.8643799,0.5169678,0.1107178,-1.159668,-1.281738,-1.525879
0.8619385,0.5529785,0.100708,-17.76123,4.089355,-7.324218
break
0.8867188,0.5279541,0.1102295,1.403808,-7.019042,1.525879
0.8857422,0.517334,0.1015625,-1.464844,-6.713867,2.319336
0.8508301,0.5307617,0.1564941,-1.708984,-7.8125,0.793457
0.852417,0.5067139,0.140625,-8.728027,-3.051758,4.882813
0.8546143,0.5397949,0.0880127,-23.13232,3.417969,-3.662109
break
0.9052734,0.5180664,0.04846191,-11.2915,-3.112793,11.2915
0.8656006,0.5185547,0.1334229,-9.338379,2.624511,5.92041
0.8686523,0.5284424,0.08996582,-5.065917,-1.342773,0.427246
0.8574219,0.526001,0.1687012,-2.319336,-2.197266,2.563476
0.8648682,0.479248,0.08312988,-4.089355,0.9155272,-1.281738
break
0.8979492,0.4763184,0.2089844,1.953125,-17.45605,4.394531
0.8881836,0.4642334,-0.004516602,1.708984,-8.789063,0.6103516
0.8779297,0.5148926,0.09814453,-8.239746,5.004883,0.7324218
0.8553467,0.520752,0.1641846,-2.624511,-0.3662109,5.798339
0.8613281,0.458374,0.0925293,-5.004883,1.464844,-1.159668
break
0.8757324,0.3972168,0.161377,-1.831055,-1.89209,2.502441
0.885498,0.4941406,0.1453857,-3.234863,-0.793457,5.004883
0.8665771,0.3978271,0.1489258,-8.544922,-3.90625,1.770019
0.8155518,0.4135742,0.225708,-5.126953,3.173828,-10.37598
0.8609619,0.4852295,0.1918945,0.06103515,3.356933,-8.544922
break
0.8674316,0.534668,0.1049805,1.586914,-7.446289,8.056641
0.8555908,0.4921875,0.1218262,0.0,1.708984,-3.601074
0.8609619,0.5131836,0.256958,2.929687,-3.784179,-0.7324218
0.8934326,0.5657959,0.00769043,-6.225585,-5.004883,-0.4882812
break
0.932251,0.3427734,0.1416016,-1.342773,-5.798339,-1.037598
0.8947754,0.4129639,0.1467285,-5.126953,-4.211426,5.004883
0.8505859,0.4871826,0.1696777,-8.789063,-0.6103516,-1.770019
break
0.9311523,0.4171143,0.1520996,-0.06103515,-1.586914,1.708984
0.8621826,0.4376221,0.1352539,-1.708984,-7.324218,6.713867
0.8499756,0.5043945,0.199585,1.586914,3.417969,-3.723144
0.8792725,0.5578613,0.1391602,2.746582,-0.3051758,-2.319336
break
0.9227295,0.3936768,0.1776123,2.319336,0.0,-3.90625
0.8984375,0.4604492,0.2265625,13.48877,-11.04736,1.831055
0.8603516,0.4361572,0.1044922,6.347656,-10.25391,0.9155272
0.9041748,0.5887451,0.1351318,-1.770019,-0.7324218,0.427246
0.8624268,0.4605713,0.1811523,0.427246,-1.464844,3.234863
break
0.9390869,0.4123535,0.1213379,-3.90625,-0.793457,3.479004
0.9107666,0.5447998,0.138916,0.1831055,-2.563476,2.563476
0.8840332,0.4378662,0.1323242,-2.807617,-1.953125,3.784179
0.8682861,0.5067139,0.1496582,-7.629394,-2.563476,2.01416
0.8927002,0.5516357,0.1942139,1.89209,-4.821777,0.6713867
0.8851318,0.526001,0.1313477,-15.625,-1.647949,-4.943848
break
0.9190674,0.4975586,0.1567383,-9.887695,2.807617,5.371093
0.8726807,0.4614258,0.1740723,-1.953125,-0.5493164,4.272461
0.8653564,0.4816895,0.175415,2.563476,-2.746582,0.3662109
0.8706055,0.4031982,0.1848145,0.4882812,-6.103515,4.272461
0.8652344,0.3918457,0.1635742,-1.037598,-2.441406,1.281738
0.9095459,0.5211182,0.1281738,-21.3623,1.403808,1.647949
break
0.9168701,0.4266357,0.1546631,-11.04736,3.784179,6.103515
0.9176025,0.4315186,0.1862793,2.319336,-5.004883,1.525879
0.9025879,0.4543457,0.2139893,2.807617,-7.93457,1.159668
0.8605957,0.4620361,0.1817627,-0.06103515,-5.432128,1.89209
0.894043,0.5959473,0.1315918,-11.2915,1.586914,-0.793457
break
0.9204102,0.4256592,0.1068115,1.220703,-1.953125,2.01416
0.9018555,0.3671875,0.1668701,-9.82666,-1.464844,7.263183
0.8951416,0.3393555,0.1881104,-2.319336,-1.708984,-0.6103516
0.8955078,0.49646,0.1333008,-5.92041,-0.9765624,-10.0708
0.9263916,0.541626,0.0723877,-40.58838,9.94873,-3.601074
break
0.9144287,0.3260498,0.06933594,-7.8125,3.356933,6.16455
0.8970947,0.4639893,0.1063232,-4.699707,2.258301,2.075195
0.8815918,0.4658203,0.1593018,-1.525879,-3.845215,4.089355
0.9216309,0.4727783,0.03051758,-1.647949,-4.516602,5.126953
0.8823242,0.4750977,0.1239014,-5.493164,-1.89209,-1.89209
break
0.8884277,0.4035645,0.133667,-0.6713867,-3.234863,2.685547
0.8880615,0.5235596,0.1223145,-1.770019,-4.455566,1.098633
break
0.8840332,0.404541,0.1744385,-0.4882812,-2.502441,3.90625
0.9023438,0.4888916,0.06811523,-3.295898,-2.929687,4.150391
0.9060059,0.4492188,0.1480713,-3.662109,-3.479004,2.624511
0.8881836,0.4312744,0.1201172,-3.784179,-1.831055,3.417969
0.8930664,0.5721436,0.06408691,-20.01953,1.586914,2.01416
break
0.9066162,0.4395752,0.08374023,-11.77978,-1.586914,5.554199
0.8845215,0.4431152,0.1381836,-6.225585,0.9765624,0.3051758
0.8736572,0.4764404,0.1413574,-0.7324218,-5.310058,-3.051758
0.8865967,0.5061035,0.07983398,-33.3252,7.995605,-5.92041
break
0.9189453,0.4035645,0.1003418,-5.615234,1.220703,2.197266
0.9090576,0.494873,0.1430664,-11.59668,-1.464844,5.249023
0.9035645,0.4259033,0.1185303,-2.075195,-0.793457,14.5874
0.8823242,0.5072021,0.1468506,-1.647949,0.793457,-3.601074
break
0.9030762,0.4387207,0.2159424,-7.8125,2.502441,4.211426
0.9064941,0.383667,0.1293945,1.647949,-7.263183,-0.5493164
0.895874,0.3977051,0.1705322,-3.662109,2.502441,-0.2441406
0.8845215,0.5532227,0.1401367,-10.86426,0.7324218,0.6713867
break
0.9368896,0.4366455,0.1578369,12.39014,-4.333496,-6.103515
0.8885498,0.4436035,0.2330322,-3.051758,-7.446289,1.281738
0.8867188,0.453125,0.2148438,-4.455566,-6.530761,1.464844
0.8662109,0.4786377,0.1829834,-10.31494,1.647949,-0.6103516
break
0.9150391,0.3793945,0.1171875,-8.911133,1.953125,4.821777
0.8863525,0.4051514,0.1369629,-1.220703,2.13623,2.929687
0.8903809,0.4742432,0.1096191,0.2441406,-1.586914,-0.793457
0.8709717,0.5682373,0.1685791,-9.82666,2.13623,-4.821777
break
0.9023438,0.3321533,0.2115479,-5.92041,3.295898,5.981445
0.8797607,0.4645996,0.1887207,-1.281738,-5.981445,3.417969
0.8884277,0.4663086,0.1651611,-4.516602,-1.220703,2.929687
0.9095459,0.4256592,0.1529541,-1.708984,-0.6713867,4.02832
0.880249,0.4355469,0.1569824,-6.225585,-3.540039,-2.319336
break
0.9372559,0.3933105,0.09912109,-4.333496,0.2441406,5.676269
0.9294434,0.4100342,0.1376953,-3.540039,1.647949,3.234863
0.9100342,0.4151611,0.1412354,3.356933,-5.249023,2.197266
0.8739014,0.4586182,0.1856689,-0.3051758,-1.342773,-1.403808
0.9085693,0.5249023,0.1196289,-28.25928,7.019042,-2.01416
break
0.9534912,0.4240723,0.137207,-3.784179,2.624511,4.150391
0.9228516,0.3990479,0.04882813,-4.333496,-1.220703,3.479004
0.8905029,0.4191895,0.1347656,-4.516602,2.380371,-10.80322
break
0.8929443,0.4145508,0.1074219,-4.02832,-0.1220703,3.90625
0.8748779,0.4564209,0.09655762,-1.281738,-5.432128,3.723144
0.845459,0.5195313,0.05737305,-4.943848,-4.150391,-1.037598
break
0.911499,0.4841309,-0.03649902,-4.943848,4.699707,6.469726
0.8481445,0.5129395,0.002319336,4.455566,-4.638672,3.356933
0.8397217,0.5882568,0.02587891,-2.01416,3.417969,0.3051758
break
0.8804932,0.5421143,-0.06176758,-5.493164,-0.6103516,0.2441406
0.8679199,0.6229248,-0.00769043,-8.178711,-0.3051758,5.249023
0.8796387,0.5565186,-0.0189209,-0.793457,-3.295898,6.103515
0.8432617,0.5777588,-0.04931641,-3.051758,-0.6103516,3.540039
0.8255615,0.6080322,-0.03430176,0.06103515,-3.051758,1.281738
0.8441162,0.6037598,-0.03344727,0.2441406,-0.1831055,-1.403808
break
0.9256592,0.5560303,-0.0748291,-6.713867,-3.845215,5.859375
0.8549805,0.4799805,0.04431152,-11.2915,-4.699707,0.793457
0.8881836,0.4984131,-0.001220703,-7.019042,-3.417969,-0.9155272
0.8717041,0.4733887,-0.05529785,-16.41846,2.685547,-4.455566
break
0.8312988,0.4665527,-0.0201416,-3.662109,0.6713867,3.295898
0.8898926,0.6541748,-0.02258301,5.004883,-8.300781,-0.3051758
0.7858887,0.4932861,0.06286621,-5.92041,-0.6713867,2.563476
0.8494873,0.6403809,-0.02612305,-22.09472,2.258301,-7.751464
break
0.9000244,0.5168457,-0.1213379,-5.798339,-1.159668,1.464844
0.8458252,0.6518555,-0.02319336,-2.502441,-2.380371,5.187988
0.814209,0.5566406,-0.04089355,-4.882813,1.708984,-1.953125
break
0.866333,0.5560303,-0.05175781,-8.666992,0.1220703,5.126953
0.817749,0.5147705,0.01879883,-7.019042,0.6103516,6.774902
0.8049316,0.5220947,-0.009643555,-1.220703,0.1831055,-7.324218
0.8803711,0.6276855,-0.1292725,6.958007,10.98633,1.403808
break
0.8469238,0.4508057,-0.01013184,-4.943848,-1.159668,3.051758
0.8671875,0.5412598,-0.07092285,-8.850098,1.647949,3.173828
break
0.8284912,0.4621582,0.1101074,-1.464844,-2.807617,-3.540039
0.8571777,0.4804688,0.02380371,-1.586914,1.159668,3.417969
0.8059082,0.5979004,-0.01757813,3.173828,4.638672,-7.202148
break
0.8864746,0.5983887,-0.01367188,-12.26807,-1.281738,3.295898
0.8590088,0.5795898,-0.03100586,-4.943848,1.403808,-0.9765624
0.8560791,0.5758057,0.0300293,-14.52637,3.845215,-1.098633
break
0.8487549,0.5499268,-0.009521484,-15.99121,3.417969,8.300781
0.7972412,0.583252,0.07348633,-6.469726,0.8544921,-0.9765624
0.8310547,0.6010742,0.009033203,-5.981445,5.92041,-2.624511
break
0.8225098,0.5341797,0.007080078,1.281738,-3.417969,1.342773
0.8540039,0.6237793,-0.02319336,-8.239746,1.586914,0.9155272
0.8134766,0.5772705,-0.07177734,-16.60156,4.211426,-2.441406
break
0.854248,0.5546875,-0.0736084,-5.92041,6.530761,-1.708984
0.8807373,0.6137695,-0.04382324,-10.74219,4.394531,0.5493164
0.8347168,0.630127,-0.1275635,-26.06201,7.568359,3.662109
break
